x,y,WINDCHILL_FLAG,LOCAL_DAY,WIND_DIRECTION_FLAG,CLIMATE_IDENTIFIER,UTC_YEAR,PRECIP_AMOUNT_FLAG,WEATHER_ENG_DESC,LOCAL_MONTH,WEATHER_FRE_DESC,VISIBILITY_FLAG,HUMIDEX_FLAG,WIND_DIRECTION,STATION_PRESSURE,TEMP_FLAG,HUMIDEX,STATION_NAME,WINDCHILL,WIND_SPEED,DEW_POINT_TEMP,ID,LOCAL_DATE,LOCAL_YEAR,UTC_DAY,RELATIVE_HUMIDITY_FLAG,UTC_MONTH,UTC_DATE,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,VISIBILITY,WIND_SPEED_FLAG,TEMP,PRECIP_AMOUNT,PROVINCE_CODE,LOCAL_HOUR
-112.81666666666666,53.05,,17,,3011240,1994,,NA,9,ND,,,35,,,,CAMROSE,,6,9.5,3011240.1994.9.17.21,1994-09-17 21:00:00,1994,18,,9,1994-09-18T04:00:00,,M,78,,,13.2,,AB,21
-112.81666666666666,53.05,,17,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,8.9,3011240.1994.9.17.22,1994-09-17 22:00:00,1994,18,,9,1994-09-18T05:00:00,,M,86,,,11.2,,AB,22
-112.81666666666666,53.05,,17,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,8.6,3011240.1994.9.17.23,1994-09-17 23:00:00,1994,18,,9,1994-09-18T06:00:00,,M,90,,,10.2,,AB,23
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,8.6,3011240.1994.9.18.0,1994-09-18 00:00:00,1994,18,,9,1994-09-18T07:00:00,,M,92,,,9.8,,AB,0
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,31,,,,CAMROSE,,7,7.4,3011240.1994.9.18.1,1994-09-18 01:00:00,1994,18,,9,1994-09-18T08:00:00,,M,97,,,7.9,,AB,1
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,5,,,,CAMROSE,,4,7.8,3011240.1994.9.18.2,1994-09-18 02:00:00,1994,18,,9,1994-09-18T09:00:00,,M,89,,,9.5,,AB,2
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,31,,,,CAMROSE,,4,7.2,3011240.1994.9.18.3,1994-09-18 03:00:00,1994,18,,9,1994-09-18T10:00:00,,M,97,,,7.6,,AB,3
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,30,,,,CAMROSE,,9,8.2,3011240.1994.9.18.4,1994-09-18 04:00:00,1994,18,,9,1994-09-18T11:00:00,,M,100,,,8.2,,AB,4
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,34,,,,CAMROSE,,11,11.2,3011240.1994.9.18.5,1994-09-18 05:00:00,1994,18,,9,1994-09-18T12:00:00,,M,88,,,13.2,,AB,5
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,13,11.0,3011240.1994.9.18.6,1994-09-18 06:00:00,1994,18,,9,1994-09-18T13:00:00,,M,89,,,12.7,,AB,6
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,31,,,,CAMROSE,,15,10.5,3011240.1994.9.18.7,1994-09-18 07:00:00,1994,18,,9,1994-09-18T14:00:00,,M,80,,,13.8,,AB,7
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,17,10.5,3011240.1994.9.18.8,1994-09-18 08:00:00,1994,18,,9,1994-09-18T15:00:00,,M,79,,,14.0,,AB,8
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,34,,,,CAMROSE,,22,8.7,3011240.1994.9.18.9,1994-09-18 09:00:00,1994,18,,9,1994-09-18T16:00:00,,M,60,,,16.4,,AB,9
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,34,,,,CAMROSE,,28,8.1,3011240.1994.9.18.10,1994-09-18 10:00:00,1994,18,,9,1994-09-18T17:00:00,,M,48,,,19.4,,AB,10
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,36,,,,CAMROSE,,28,7.4,3011240.1994.9.18.11,1994-09-18 11:00:00,1994,18,,9,1994-09-18T18:00:00,,M,42,,,20.8,,AB,11
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,35,,,,CAMROSE,,20,7.4,3011240.1994.9.18.12,1994-09-18 12:00:00,1994,18,,9,1994-09-18T19:00:00,,M,40,,,21.4,,AB,12
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,34,,,,CAMROSE,,19,7.9,3011240.1994.9.18.13,1994-09-18 13:00:00,1994,18,,9,1994-09-18T20:00:00,,M,40,,,22.0,,AB,13
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,17,7.9,3011240.1994.9.18.14,1994-09-18 14:00:00,1994,18,,9,1994-09-18T21:00:00,,M,40,,,22.0,,AB,14
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,11,9.0,3011240.1994.9.18.15,1994-09-18 15:00:00,1994,18,,9,1994-09-18T22:00:00,,M,43,,,22.2,,AB,15
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,15,7.9,3011240.1994.9.18.16,1994-09-18 16:00:00,1994,18,,9,1994-09-18T23:00:00,,M,41,,,21.9,,AB,16
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,11,7.8,3011240.1994.9.18.17,1994-09-18 17:00:00,1994,19,,9,1994-09-19T00:00:00,,M,42,,,21.3,,AB,17
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,6,9.0,3011240.1994.9.18.18,1994-09-18 18:00:00,1994,19,,9,1994-09-19T01:00:00,,M,48,,,20.3,,AB,18
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,9.0,3011240.1994.9.18.19,1994-09-18 19:00:00,1994,19,,9,1994-09-19T02:00:00,,M,62,,,16.2,,AB,19
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,26,,,,CAMROSE,,6,8.6,3011240.1994.9.18.20,1994-09-18 20:00:00,1994,19,,9,1994-09-19T03:00:00,,M,79,,,12.1,,AB,20
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,26,,,,CAMROSE,,6,8.2,3011240.1994.9.18.21,1994-09-18 21:00:00,1994,19,,9,1994-09-19T04:00:00,,M,86,,,10.5,,AB,21
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,7.2,3011240.1994.9.18.22,1994-09-18 22:00:00,1994,19,,9,1994-09-19T05:00:00,,M,90,,,8.8,,AB,22
-112.81666666666666,53.05,,18,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,6.6,3011240.1994.9.18.23,1994-09-18 23:00:00,1994,19,,9,1994-09-19T06:00:00,,M,91,,,8.0,,AB,23
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,6.3,3011240.1994.9.19.0,1994-09-19 00:00:00,1994,19,,9,1994-09-19T07:00:00,,M,95,,,7.1,,AB,0
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,6.0,3011240.1994.9.19.1,1994-09-19 01:00:00,1994,19,,9,1994-09-19T08:00:00,,M,97,,,6.4,,AB,1
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,4,,,,CAMROSE,,4,5.5,3011240.1994.9.19.2,1994-09-19 02:00:00,1994,19,,9,1994-09-19T09:00:00,,M,97,,,5.9,,AB,2
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,11,,,,CAMROSE,,4,5.3,3011240.1994.9.19.3,1994-09-19 03:00:00,1994,19,,9,1994-09-19T10:00:00,,M,98,,,5.6,,AB,3
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,16,,,,CAMROSE,,6,6.0,3011240.1994.9.19.4,1994-09-19 04:00:00,1994,19,,9,1994-09-19T11:00:00,,M,97,,,6.5,,AB,4
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,15,,,,CAMROSE,,4,4.5,3011240.1994.9.19.5,1994-09-19 05:00:00,1994,19,,9,1994-09-19T12:00:00,,M,99,,,4.6,,AB,5
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,5.9,3011240.1994.9.19.6,1994-09-19 06:00:00,1994,19,,9,1994-09-19T13:00:00,,M,97,,,6.4,,AB,6
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,7.1,3011240.1994.9.19.7,1994-09-19 07:00:00,1994,19,,9,1994-09-19T14:00:00,,M,93,,,8.1,,AB,7
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,18,,,,CAMROSE,,7,9.5,3011240.1994.9.19.8,1994-09-19 08:00:00,1994,19,,9,1994-09-19T15:00:00,,M,85,,,11.9,,AB,8
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,20,,,,CAMROSE,,9,8.7,3011240.1994.9.19.9,1994-09-19 09:00:00,1994,19,,9,1994-09-19T16:00:00,,M,65,,,15.2,,AB,9
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,20,,,,CAMROSE,,13,7.5,3011240.1994.9.19.10,1994-09-19 10:00:00,1994,19,,9,1994-09-19T17:00:00,,M,50,,,18.1,,AB,10
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,19,,,,CAMROSE,,19,6.1,3011240.1994.9.19.11,1994-09-19 11:00:00,1994,19,,9,1994-09-19T18:00:00,,M,40,,,20.3,,AB,11
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,18,,,,CAMROSE,,19,7.8,3011240.1994.9.19.12,1994-09-19 12:00:00,1994,19,,9,1994-09-19T19:00:00,,M,42,,,21.4,,AB,12
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,17,,,,CAMROSE,,22,8.2,3011240.1994.9.19.13,1994-09-19 13:00:00,1994,19,,9,1994-09-19T20:00:00,,M,39,,,22.7,,AB,13
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,20,,,,CAMROSE,,19,7.8,3011240.1994.9.19.14,1994-09-19 14:00:00,1994,19,,9,1994-09-19T21:00:00,,M,37,,,23.2,,AB,14
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,19,,,,CAMROSE,,19,7.1,3011240.1994.9.19.15,1994-09-19 15:00:00,1994,19,,9,1994-09-19T22:00:00,,M,35,,,23.3,,AB,15
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,19,,,,CAMROSE,,20,7.6,3011240.1994.9.19.16,1994-09-19 16:00:00,1994,19,,9,1994-09-19T23:00:00,,M,36,,,23.3,,AB,16
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,11,7.7,3011240.1994.9.19.17,1994-09-19 17:00:00,1994,20,,9,1994-09-20T00:00:00,,M,38,,,22.7,,AB,17
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,17,,,,CAMROSE,,7,8.1,3011240.1994.9.19.18,1994-09-19 18:00:00,1994,20,,9,1994-09-20T01:00:00,,M,45,,,20.3,,AB,18
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,16,,,,CAMROSE,,9,9.3,3011240.1994.9.19.19,1994-09-19 19:00:00,1994,20,,9,1994-09-20T02:00:00,,M,63,,,16.3,,AB,19
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,9.0,3011240.1994.9.19.20,1994-09-19 20:00:00,1994,20,,9,1994-09-20T03:00:00,,M,77,,,13.0,,AB,20
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,8.7,3011240.1994.9.19.21,1994-09-19 21:00:00,1994,20,,9,1994-09-20T04:00:00,,M,82,,,11.6,,AB,21
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,11,9.8,3011240.1994.9.19.22,1994-09-19 22:00:00,1994,20,,9,1994-09-20T05:00:00,,M,89,,,11.6,,AB,22
-112.81666666666666,53.05,,19,,3011240,1994,,NA,9,ND,,,36,,,,CAMROSE,,20,10.2,3011240.1994.9.19.23,1994-09-19 23:00:00,1994,20,,9,1994-09-20T06:00:00,,M,76,,,14.3,,AB,23
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,20,9.3,3011240.1994.9.20.0,1994-09-20 00:00:00,1994,20,,9,1994-09-20T07:00:00,,M,73,,,14.1,,AB,0
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,17,10.5,3011240.1994.9.20.1,1994-09-20 01:00:00,1994,20,,9,1994-09-20T08:00:00,,M,89,,,12.2,,AB,1
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,35,,,,CAMROSE,,7,10.7,3011240.1994.9.20.2,1994-09-20 02:00:00,1994,20,,9,1994-09-20T09:00:00,,M,93,,,11.8,,AB,2
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,6,10.1,3011240.1994.9.20.3,1994-09-20 03:00:00,1994,20,,9,1994-09-20T10:00:00,,M,96,,,10.7,,AB,3
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,11,10.0,3011240.1994.9.20.4,1994-09-20 04:00:00,1994,20,,9,1994-09-20T11:00:00,,M,97,,,10.4,,AB,4
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,11,9.5,3011240.1994.9.20.5,1994-09-20 05:00:00,1994,20,,9,1994-09-20T12:00:00,,M,93,,,10.6,,AB,5
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,17,8.7,3011240.1994.9.20.6,1994-09-20 06:00:00,1994,20,,9,1994-09-20T13:00:00,,M,93,,,9.7,,AB,6
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,30,,,,CAMROSE,,15,7.4,3011240.1994.9.20.7,1994-09-20 07:00:00,1994,20,,9,1994-09-20T14:00:00,,M,92,,,8.6,,AB,7
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,31,,,,CAMROSE,,15,7.3,3011240.1994.9.20.8,1994-09-20 08:00:00,1994,20,,9,1994-09-20T15:00:00,,M,88,,,9.1,,AB,8
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,20,7.5,3011240.1994.9.20.9,1994-09-20 09:00:00,1994,20,,9,1994-09-20T16:00:00,,M,82,,,10.4,,AB,9
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,31,,,,CAMROSE,,20,7.2,3011240.1994.9.20.10,1994-09-20 10:00:00,1994,20,,9,1994-09-20T17:00:00,,M,82,,,10.2,,AB,10
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,30,,,,CAMROSE,,17,6.9,3011240.1994.9.20.11,1994-09-20 11:00:00,1994,20,,9,1994-09-20T18:00:00,,M,70,,,12.2,,AB,11
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,24,4.8,3011240.1994.9.20.12,1994-09-20 12:00:00,1994,20,,9,1994-09-20T19:00:00,,M,57,,,13.1,,AB,12
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,24,0.7,3011240.1994.9.20.13,1994-09-20 13:00:00,1994,20,,9,1994-09-20T20:00:00,,M,41,,,13.8,,AB,13
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,35,-2.0,3011240.1994.9.20.14,1994-09-20 14:00:00,1994,20,,9,1994-09-20T21:00:00,,M,32,,,14.4,,AB,14
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,33,,,,CAMROSE,,33,-1.0,3011240.1994.9.20.15,1994-09-20 15:00:00,1994,20,,9,1994-09-20T22:00:00,,M,36,,,13.8,,AB,15
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,33,-0.7,3011240.1994.9.20.16,1994-09-20 16:00:00,1994,20,,9,1994-09-20T23:00:00,,M,41,,,12.0,,AB,16
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,31,,,,CAMROSE,,20,-1.5,3011240.1994.9.20.17,1994-09-20 17:00:00,1994,21,,9,1994-09-21T00:00:00,,M,38,,,12.5,,AB,17
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,32,,,,CAMROSE,,19,-2.0,3011240.1994.9.20.18,1994-09-20 18:00:00,1994,21,,9,1994-09-21T01:00:00,,M,41,,,10.7,,AB,18
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,30,,,,CAMROSE,,9,-1.2,3011240.1994.9.20.19,1994-09-20 19:00:00,1994,21,,9,1994-09-21T02:00:00,,M,55,,,7.2,,AB,19
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,30,,,,CAMROSE,,11,-0.7,3011240.1994.9.20.20,1994-09-20 20:00:00,1994,21,,9,1994-09-21T03:00:00,,M,74,,,3.5,,AB,20
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,28,,,,CAMROSE,,11,-1.2,3011240.1994.9.20.21,1994-09-20 21:00:00,1994,21,,9,1994-09-21T04:00:00,,M,81,,,1.7,,AB,21
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,11,-1.2,3011240.1994.9.20.22,1994-09-20 22:00:00,1994,21,,9,1994-09-21T05:00:00,,M,81,,,1.7,,AB,22
-112.81666666666666,53.05,,20,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,11,-0.7,3011240.1994.9.20.23,1994-09-20 23:00:00,1994,21,,9,1994-09-21T06:00:00,,M,81,,,2.3,,AB,23
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,15,-0.6,3011240.1994.9.21.0,1994-09-21 00:00:00,1994,21,,9,1994-09-21T07:00:00,,M,77,,,3.1,,AB,0
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,29,,,,CAMROSE,,11,-0.8,3011240.1994.9.21.1,1994-09-21 01:00:00,1994,21,,9,1994-09-21T08:00:00,,M,76,,,3.1,,AB,1
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,26,,,,CAMROSE,,9,-0.4,3011240.1994.9.21.2,1994-09-21 02:00:00,1994,21,,9,1994-09-21T09:00:00,,M,86,,,1.7,,AB,2
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,27,,,,CAMROSE,,7,-1.1,3011240.1994.9.21.3,1994-09-21 03:00:00,1994,21,,9,1994-09-21T10:00:00,,M,88,,,0.6,,AB,3
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,28,,,,CAMROSE,-4,11,-1.8,3011240.1994.9.21.4,1994-09-21 04:00:00,1994,21,,9,1994-09-21T11:00:00,,M,90,,,-0.3,,AB,4
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,27,,,,CAMROSE,,6,-0.9,3011240.1994.9.21.5,1994-09-21 05:00:00,1994,21,,9,1994-09-21T12:00:00,,M,90,,,0.5,,AB,5
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,0,,,,CAMROSE,,0,-2.0,3011240.1994.9.21.6,1994-09-21 06:00:00,1994,21,,9,1994-09-21T13:00:00,,M,90,,,-0.5,,AB,6
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,24,,,,CAMROSE,,4,-1.8,3011240.1994.9.21.7,1994-09-21 07:00:00,1994,21,,9,1994-09-21T14:00:00,,M,87,,,0.1,,AB,7
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,24,,,,CAMROSE,,7,0.9,3011240.1994.9.21.8,1994-09-21 08:00:00,1994,21,,9,1994-09-21T15:00:00,,M,79,,,4.3,,AB,8
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,25,,,,CAMROSE,,7,1.4,3011240.1994.9.21.9,1994-09-21 09:00:00,1994,21,,9,1994-09-21T16:00:00,,M,62,,,8.2,,AB,9
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,7,1.3,3011240.1994.9.21.10,1994-09-21 10:00:00,1994,21,,9,1994-09-21T17:00:00,,M,50,,,11.4,,AB,10
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,24,,,,CAMROSE,,15,-1.3,3011240.1994.9.21.11,1994-09-21 11:00:00,1994,21,,9,1994-09-21T18:00:00,,M,36,,,13.4,,AB,11
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,24,,,,CAMROSE,,15,-2.8,3011240.1994.9.21.12,1994-09-21 12:00:00,1994,21,,9,1994-09-21T19:00:00,,M,30,,,14.6,,AB,12
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,25,,,,CAMROSE,,20,-2.9,3011240.1994.9.21.13,1994-09-21 13:00:00,1994,21,,9,1994-09-21T20:00:00,,M,28,,,15.6,,AB,13
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,22,,,,CAMROSE,,19,-3.5,3011240.1994.9.21.14,1994-09-21 14:00:00,1994,21,,9,1994-09-21T21:00:00,,M,26,,,16.0,,AB,14
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,15,-2.2,3011240.1994.9.21.15,1994-09-21 15:00:00,1994,21,,9,1994-09-21T22:00:00,,M,29,,,15.9,,AB,15
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,25,,,,CAMROSE,,19,-0.8,3011240.1994.9.21.16,1994-09-21 16:00:00,1994,21,,9,1994-09-21T23:00:00,,M,29,,,17.4,,AB,16
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,24,,,,CAMROSE,,15,-1.7,3011240.1994.9.21.17,1994-09-21 17:00:00,1994,22,,9,1994-09-22T00:00:00,,M,27,,,17.4,,AB,17
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,21,,,,CAMROSE,,9,0.5,3011240.1994.9.21.18,1994-09-21 18:00:00,1994,22,,9,1994-09-22T01:00:00,,M,34,,,16.2,,AB,18
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,20,,,,CAMROSE,,11,0.1,3011240.1994.9.21.19,1994-09-21 19:00:00,1994,22,,9,1994-09-22T02:00:00,,M,37,,,14.5,,AB,19
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,21,,,,CAMROSE,,11,0.7,3011240.1994.9.21.20,1994-09-21 20:00:00,1994,22,,9,1994-09-22T03:00:00,,M,43,,,12.9,,AB,20
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,20,,,,CAMROSE,,13,1.9,3011240.1994.9.21.21,1994-09-21 21:00:00,1994,22,,9,1994-09-22T04:00:00,,M,49,,,12.4,,AB,21
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,21,,,,CAMROSE,,7,2.8,3011240.1994.9.21.22,1994-09-21 22:00:00,1994,22,,9,1994-09-22T05:00:00,,M,55,,,11.4,,AB,22
-112.81666666666666,53.05,,21,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,11,3.4,3011240.1994.9.21.23,1994-09-21 23:00:00,1994,22,,9,1994-09-22T06:00:00,,M,58,,,11.4,,AB,23
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,15,4.2,3011240.1994.9.22.0,1994-09-22 00:00:00,1994,22,,9,1994-09-22T07:00:00,,M,60,,,11.8,,AB,0
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,22,,,,CAMROSE,,9,4.7,3011240.1994.9.22.1,1994-09-22 01:00:00,1994,22,,9,1994-09-22T08:00:00,,M,67,,,10.6,,AB,1
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,19,,,,CAMROSE,,6,4.9,3011240.1994.9.22.2,1994-09-22 02:00:00,1994,22,,9,1994-09-22T09:00:00,,M,70,,,10.2,,AB,2
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,20,,,,CAMROSE,,4,4.5,3011240.1994.9.22.3,1994-09-22 03:00:00,1994,22,,9,1994-09-22T10:00:00,,M,75,,,8.6,,AB,3
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,19,,,,CAMROSE,,7,4.8,3011240.1994.9.22.4,1994-09-22 04:00:00,1994,22,,9,1994-09-22T11:00:00,,M,80,,,8.0,,AB,4
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,22,,,,CAMROSE,,9,4.8,3011240.1994.9.22.5,1994-09-22 05:00:00,1994,22,,9,1994-09-22T12:00:00,,M,76,,,8.7,,AB,5
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,22,,,,CAMROSE,,13,4.6,3011240.1994.9.22.6,1994-09-22 06:00:00,1994,22,,9,1994-09-22T13:00:00,,M,70,,,9.7,,AB,6
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,9,4.7,3011240.1994.9.22.7,1994-09-22 07:00:00,1994,22,,9,1994-09-22T14:00:00,,M,68,,,10.4,,AB,7
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,11,4.5,3011240.1994.9.22.8,1994-09-22 08:00:00,1994,22,,9,1994-09-22T15:00:00,,M,57,,,12.7,,AB,8
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,7,5.9,3011240.1994.9.22.9,1994-09-22 09:00:00,1994,22,,9,1994-09-22T16:00:00,,M,54,,,15.1,,AB,9
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,24,,,,CAMROSE,,11,5.6,3011240.1994.9.22.10,1994-09-22 10:00:00,1994,22,,9,1994-09-22T17:00:00,,M,44,,,18.2,,AB,10
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,11,5.6,3011240.1994.9.22.11,1994-09-22 11:00:00,1994,22,,9,1994-09-22T18:00:00,,M,35,,,21.6,,AB,11
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,23,,,,CAMROSE,,9,5.3,3011240.1994.9.22.12,1994-09-22 12:00:00,1994,22,,9,1994-09-22T19:00:00,,M,28,,,24.9,,AB,12
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,25,,,26,CAMROSE,,19,4.9,3011240.1994.9.22.13,1994-09-22 13:00:00,1994,22,,9,1994-09-22T20:00:00,,M,24,,,27.1,,AB,13
-112.81666666666666,53.05,,22,,3011240,1994,,NA,9,ND,,,26,,,27,CAMROSE,,24,4.7,3011240.1994.9.22.14,1994-09-22 14:00:00,1994,22,,9,1994-09-22T21:00:00,,M,23,,,27.9,,AB,14
