x,y,LOCAL_DAY,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,STATION_NAME,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MEAN_TEMPERATURE,TOTAL_SNOW,ID,TOTAL_PRECIPITATION,LOCAL_DATE,MAX_REL_HUMIDITY,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,SPEED_MAX_GUST
-111.38333333333334,58.2,25,,3062360,,,,,,,10,9.4,,,0,,,EMBARRAS A,13,0.6,5,0,3062360.1954.10.25,0,1954-10-25 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,26,,3062360,T,,,,,T,10,5.6,,,0,,,EMBARRAS A,16.6,-2.8,1.4,0,3062360.1954.10.26,0,1954-10-26 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,,,,10,8.3,,,0,,,EMBARRAS A,12.4,2.8,5.6,0.5,3062360.1954.10.27,0.5,1954-10-27 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,T,,,,,,10,2.8,,,0,,,EMBARRAS A,17.4,-1.7,0.6,0,3062360.1954.10.28,0,1954-10-28 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,29,,3062360,,,,,,,10,5,,,0,,,EMBARRAS A,16,-1.1,2,0,3062360.1954.10.29,0,1954-10-29 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,,,,10,3.3,,,0,,,EMBARRAS A,17.7,-2.8,0.3,0.8,3062360.1954.10.30,0.8,1954-10-30 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,31,,3062360,,,,,,,10,0.6,,,0,,,EMBARRAS A,21.1,-6.7,-3.1,0,3062360.1954.10.31,0,1954-10-31 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,,,,11,10,,,0,,,EMBARRAS A,14.9,-3.9,3.1,0,3062360.1954.11.1,0.5,1954-11-01 00:00:00,,1954,,,0.5,,,,AB,
-111.38333333333334,58.2,2,,3062360,,,,,,,11,6.7,,,0,,,EMBARRAS A,13,3.3,5,0,3062360.1954.11.2,0,1954-11-02 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,3,,3062360,,,,,,,11,5,,,0,,,EMBARRAS A,16.3,-1.7,1.7,0,3062360.1954.11.3,0,1954-11-03 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,4,,3062360,T,,,,,T,11,7.2,,,0,,,EMBARRAS A,15.8,-2.8,2.2,0,3062360.1954.11.4,0,1954-11-04 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,5,,3062360,,,,,,,11,8.9,,,0,,,EMBARRAS A,13.8,-0.6,4.2,0,3062360.1954.11.5,2.3,1954-11-05 00:00:00,,1954,,,2.3,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,,11,7.8,,,0,,,EMBARRAS A,14.1,0,3.9,0,3062360.1954.11.6,4.3,1954-11-06 00:00:00,,1954,,,4.3,T,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,,,,11,0.6,,,0,,,EMBARRAS A,18.6,-1.7,-0.6,0,3062360.1954.11.7,0,1954-11-07 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,11,5,,,0,,,EMBARRAS A,17.1,-3.3,0.9,0,3062360.1954.11.8,0,1954-11-08 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,T,11,4.4,,,0,,,EMBARRAS A,16.3,-1.1,1.7,0.8,3062360.1954.11.9,0.8,1954-11-09 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,,,,11,0,,,0,,,EMBARRAS A,21.4,-6.7,-3.4,0.8,3062360.1954.11.10,0.8,1954-11-10 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,11,-8.9,,,0,,,EMBARRAS A,28,-11.1,-10,2,3062360.1954.11.11,2,1954-11-11 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,,,,11,-8.3,,,0,,,EMBARRAS A,27.7,-11.1,-9.7,1.5,3062360.1954.11.12,1.5,1954-11-12 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,13,,3062360,T,,,,,,11,-9.4,,,0,,,EMBARRAS A,30.2,-15,-12.2,0,3062360.1954.11.13,0,1954-11-13 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,14,,3062360,,,,,,,11,-6.1,,,0,,,EMBARRAS A,28.9,-15.6,-10.9,0.5,3062360.1954.11.14,0.5,1954-11-14 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,,,,11,-5,,,0,,,EMBARRAS A,24.7,-8.3,-6.7,1.8,3062360.1954.11.15,1.8,1954-11-15 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,16,,3062360,T,,,,,T,11,-4.4,,,0,,,EMBARRAS A,23.8,-7.2,-5.8,0,3062360.1954.11.16,0,1954-11-16 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,17,,3062360,T,,,,,,11,-1.1,,,0,,,EMBARRAS A,21.4,-5.6,-3.4,0,3062360.1954.11.17,0,1954-11-17 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,,,,11,2.8,,,0,,,EMBARRAS A,18.3,-3.3,-0.3,0,3062360.1954.11.18,1,1954-11-18 00:00:00,,1954,,,1,,,,AB,
-111.38333333333334,58.2,19,,3062360,,,,,,,11,2.2,,,0,,,EMBARRAS A,20.8,-7.8,-2.8,0,3062360.1954.11.19,0,1954-11-19 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,20,,3062360,T,,,,,T,11,3.9,,,0,,,EMBARRAS A,22.5,-12.8,-4.5,0,3062360.1954.11.20,0,1954-11-20 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,21,,3062360,,,,,,,11,10.6,,,0,,,EMBARRAS A,14.9,-4.4,3.1,0,3062360.1954.11.21,0,1954-11-21 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,,,,11,6.7,,,0,,,EMBARRAS A,14.6,0,3.4,0,3062360.1954.11.22,1,1954-11-22 00:00:00,,1954,,,1,,,,AB,
-111.38333333333334,58.2,23,,3062360,,,,,,,11,2.2,,,0,,,EMBARRAS A,17.4,-1.1,0.6,0,3062360.1954.11.23,0,1954-11-23 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,24,,3062360,,,,,,,11,0,,,0,,,EMBARRAS A,21.4,-6.7,-3.4,0,3062360.1954.11.24,0,1954-11-24 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,,,,11,1.7,,,0,,,EMBARRAS A,19.1,-3.9,-1.1,0,3062360.1954.11.25,6.1,1954-11-25 00:00:00,,1954,,,6.1,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,,,T,11,5,,,0,,,EMBARRAS A,16,-1.1,2,0.3,3062360.1954.11.26,0.3,1954-11-26 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,,,,11,-5,,,0,,,EMBARRAS A,25,-8.9,-7,0.8,3062360.1954.11.27,0.8,1954-11-27 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,,,,11,-10.6,,,0,,,EMBARRAS A,29.4,-12.2,-11.4,1,3062360.1954.11.28,1,1954-11-28 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,29,,3062360,,,,,,,11,-10.6,,,0,,,EMBARRAS A,29.7,-12.8,-11.7,0.3,3062360.1954.11.29,0.3,1954-11-29 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,,,T,11,-8.9,,,0,,,EMBARRAS A,29.1,-13.3,-11.1,0.3,3062360.1954.11.30,0.3,1954-11-30 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,,,,12,-8.9,,,0,,,EMBARRAS A,28,-11.1,-10,2.3,3062360.1954.12.1,2.3,1954-12-01 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,2,,3062360,T,,,,,,12,-9.4,,,0,,,EMBARRAS A,31.6,-17.8,-13.6,0,3062360.1954.12.2,0,1954-12-02 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,3,,3062360,T,,,,,,12,-7.2,,,0,,,EMBARRAS A,29.4,-15.6,-11.4,0,3062360.1954.12.3,0,1954-12-03 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,4,,3062360,,,,,,,12,-0.6,,,0,,,EMBARRAS A,25.5,-14.4,-7.5,0,3062360.1954.12.4,0,1954-12-04 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,5,,3062360,,,,,,,12,1.7,,,0,,,EMBARRAS A,18.8,-3.3,-0.8,2.3,3062360.1954.12.5,2.3,1954-12-05 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,T,12,-2.2,,,0,,,EMBARRAS A,22.7,-7.2,-4.7,2.3,3062360.1954.12.6,2.3,1954-12-06 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,7,,3062360,T,,,,,,12,-6.7,,,0,,,EMBARRAS A,26.4,-10,-8.4,0,3062360.1954.12.7,0,1954-12-07 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,12,-5.6,,,0,,,EMBARRAS A,27.8,-13.9,-9.8,0,3062360.1954.12.8,0,1954-12-08 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,,12,-5,,,0,,,EMBARRAS A,25.2,-9.4,-7.2,3.6,3062360.1954.12.9,3.6,1954-12-09 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,,,,12,-12.8,,,0,,,EMBARRAS A,32.2,-15.6,-14.2,0.8,3062360.1954.12.10,0.8,1954-12-10 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,12,-3.9,,,0,,,EMBARRAS A,28,-16.1,-10,0,3062360.1954.12.11,0,1954-12-11 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,,,,12,-2.2,,,0,,,EMBARRAS A,23.8,-9.4,-5.8,0,3062360.1954.12.12,0,1954-12-12 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,13,,3062360,T,,,,,,12,-11.7,,,0,,,EMBARRAS A,32.2,-16.7,-14.2,0,3062360.1954.12.13,0,1954-12-13 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,14,,3062360,,,,,,,12,-1.7,,,0,,,EMBARRAS A,26.7,-15.6,-8.7,1,3062360.1954.12.14,1,1954-12-14 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,,,,12,-3.3,,,0,,,EMBARRAS A,26.3,-13.3,-8.3,0.3,3062360.1954.12.15,0.3,1954-12-15 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,16,,3062360,,,,,,,12,2.8,,,0,,,EMBARRAS A,26.3,-19.4,-8.3,0.3,3062360.1954.12.16,0.3,1954-12-16 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,17,,3062360,,,,,,,12,7.2,,,0,,,EMBARRAS A,17.4,-6.1,0.6,0,3062360.1954.12.17,0,1954-12-17 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,,,,12,7.2,,,0,,,EMBARRAS A,16.3,-3.9,1.7,0,3062360.1954.12.18,0,1954-12-18 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,19,,3062360,,,,,,,12,7.2,,,0,,,EMBARRAS A,17.4,-6.1,0.6,0,3062360.1954.12.19,0,1954-12-19 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,,,,12,8.9,,,0,,,EMBARRAS A,14.6,-2.2,3.4,0,3062360.1954.12.20,5.1,1954-12-20 00:00:00,,1954,,,5.1,,,,AB,
-111.38333333333334,58.2,21,,3062360,,,,,,,12,3.9,,,0,,,EMBARRAS A,15.7,0.6,2.3,3,3062360.1954.12.21,3,1954-12-21 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,T,,,,,,12,2.8,,,0,,,EMBARRAS A,21.1,-8.9,-3.1,0,3062360.1954.12.22,0,1954-12-22 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,23,,3062360,,,,,,,12,-12.2,,,0,,,EMBARRAS A,31.6,-15,-13.6,0.8,3062360.1954.12.23,0.8,1954-12-23 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,24,,3062360,,,,,,,12,-17.2,,,0,,,EMBARRAS A,36.9,-20.6,-18.9,0.8,3062360.1954.12.24,0.8,1954-12-24 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,,,,12,-22.8,,,0,,,EMBARRAS A,42.2,-25.6,-24.2,0.3,3062360.1954.12.25,0.3,1954-12-25 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,,,,12,-21.1,,,0,,,EMBARRAS A,44.1,-31.1,-26.1,0.3,3062360.1954.12.26,0.3,1954-12-26 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,,,,12,-13.3,,,0,,,EMBARRAS A,40.2,-31.1,-22.2,1.8,3062360.1954.12.27,1.8,1954-12-27 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,,,,12,-26.1,,,0,,,EMBARRAS A,45.8,-29.4,-27.8,4.3,3062360.1954.12.28,4.3,1954-12-28 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,29,,3062360,T,,,,,,12,-25.6,,,0,,,EMBARRAS A,48.6,-35.6,-30.6,0,3062360.1954.12.29,0,1954-12-29 00:00:00,,1954,,,0,T,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,,,,12,-23.3,,,0,,,EMBARRAS A,46.3,-33.3,-28.3,0,3062360.1954.12.30,0,1954-12-30 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,31,,3062360,,,,,,,12,-21.1,,,0,,,EMBARRAS A,41.9,-26.7,-23.9,1.3,3062360.1954.12.31,1.3,1954-12-31 00:00:00,,1954,,,0,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,15,45,,1,-23.3,,,0,,,EMBARRAS A,46.1,-32.8,-28.1,0,3062360.1955.1.1,0,1955-01-01 00:00:00,74,1955,,,0,,,,AB,
-111.38333333333334,58.2,2,,3062360,,,,15,63,,1,-11.7,,,0,,,EMBARRAS A,43.3,-38.9,-25.3,0,3062360.1955.1.2,0,1955-01-02 00:00:00,83,1955,,,0,,,,AB,
-111.38333333333334,58.2,3,,3062360,,,,15,80,,1,-11.1,,,0,,,EMBARRAS A,35.5,-23.9,-17.5,0,3062360.1955.1.3,0,1955-01-03 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,4,,3062360,,,,15,74,,1,-10.6,,,0,,,EMBARRAS A,35,-23.3,-17,0,3062360.1955.1.4,0,1955-01-04 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,5,,3062360,,,,14,74,,1,-9.4,,,0,,,EMBARRAS A,35.8,-26.1,-17.8,0,3062360.1955.1.5,0,1955-01-05 00:00:00,90,1955,,,0,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,14,74,,1,-11.7,,,0,,,EMBARRAS A,36.1,-24.4,-18.1,0,3062360.1955.1.6,0,1955-01-06 00:00:00,84,1955,,,0,,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,13,74,,1,-8.9,,,0,,,EMBARRAS A,33.6,-22.2,-15.6,0.3,3062360.1955.1.7,0.3,1955-01-07 00:00:00,92,1955,,,0,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,13,78,,1,-12.8,,,0,,,EMBARRAS A,33.3,-17.8,-15.3,2.5,3062360.1955.1.8,2.5,1955-01-08 00:00:00,91,1955,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,T,,,15,49,,1,-17.8,,,0,,,EMBARRAS A,42.8,-31.7,-24.8,0,3062360.1955.1.9,0,1955-01-09 00:00:00,82,1955,,,0,T,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,15,70,,1,-22.2,,,0,,,EMBARRAS A,43.6,-28.9,-25.6,0.3,3062360.1955.1.10,0.3,1955-01-10 00:00:00,78,1955,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,T,,,15,70,,1,-20.6,,,0,,,EMBARRAS A,40,-23.3,-22,0,3062360.1955.1.11,0,1955-01-11 00:00:00,86,1955,,,0,T,,,AB,
-111.38333333333334,58.2,12,,3062360,T,,,14,74,,1,-13.3,,,0,,,EMBARRAS A,37.7,-26.1,-19.7,0,3062360.1955.1.12,0,1955-01-12 00:00:00,83,1955,,,0,T,,,AB,
-111.38333333333334,58.2,13,,3062360,,,,14,75,,1,-15,,,0,,,EMBARRAS A,36.1,-21.1,-18.1,1.3,3062360.1955.1.13,1.3,1955-01-13 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,14,,3062360,T,,,16,78,,1,-16.7,,,0,,,EMBARRAS A,37.8,-22.8,-19.8,0,3062360.1955.1.14,0,1955-01-14 00:00:00,87,1955,,,0,T,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,15,78,,1,-15.6,,,0,,,EMBARRAS A,37.2,-22.8,-19.2,5.6,3062360.1955.1.15,5.6,1955-01-15 00:00:00,83,1955,,,0,,,,AB,
-111.38333333333334,58.2,16,,3062360,,,,21,54,,1,-23.3,,,0,,,EMBARRAS A,47.2,-35,-29.2,0,3062360.1955.1.16,0,1955-01-16 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,17,,3062360,T,,,20,40,,1,-19.4,,,0,,,EMBARRAS A,44.9,-34.4,-26.9,0,3062360.1955.1.17,0,1955-01-17 00:00:00,78,1955,,,0,T,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,20,78,,1,-13.9,,,0,,,EMBARRAS A,37.8,-25.6,-19.8,0.3,3062360.1955.1.18,0.3,1955-01-18 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,19,,3062360,T,,,19,79,,1,-12.2,,,0,,,EMBARRAS A,33.3,-18.3,-15.3,0,3062360.1955.1.19,0,1955-01-19 00:00:00,87,1955,,,0,T,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,18,69,,1,-15,,,0,,,EMBARRAS A,40,-28.9,-22,0,3062360.1955.1.20,0,1955-01-20 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,21,,3062360,,,,18,69,,1,-15,,,0,,,EMBARRAS A,40,-28.9,-22,0.8,3062360.1955.1.21,0.8,1955-01-21 00:00:00,83,1955,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,19,58,,1,-15.6,,,0,,,EMBARRAS A,41.9,-32.2,-23.9,2.8,3062360.1955.1.22,2.8,1955-01-22 00:00:00,79,1955,,,0,,,,AB,
-111.38333333333334,58.2,23,,3062360,,,,21,79,,1,-14.4,,,0,,,EMBARRAS A,35.2,-20,-17.2,1.5,3062360.1955.1.23,1.5,1955-01-23 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,24,,3062360,T,,,22,78,,1,-15,,,0,,,EMBARRAS A,37.2,-23.3,-19.2,0,3062360.1955.1.24,0,1955-01-24 00:00:00,86,1955,,,0,T,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,22,45,,1,-21.1,,,0,,,EMBARRAS A,47.2,-37.2,-29.2,0,3062360.1955.1.25,0,1955-01-25 00:00:00,78,1955,,,0,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,22,70,,1,-14.4,,,0,,,EMBARRAS A,40.8,-31.1,-22.8,0.3,3062360.1955.1.26,0.3,1955-01-26 00:00:00,83,1955,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,22,69,,1,-12.8,,,0,,,EMBARRAS A,39.1,-29.4,-21.1,0.5,3062360.1955.1.27,0.5,1955-01-27 00:00:00,86,1955,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,22,75,,1,-13.3,,,0,,,EMBARRAS A,36.9,-24.4,-18.9,0.3,3062360.1955.1.28,0.3,1955-01-28 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,29,,3062360,,,,22,80,,1,-11.7,,,0,,,EMBARRAS A,32.8,-17.8,-14.8,0.3,3062360.1955.1.29,0.3,1955-01-29 00:00:00,91,1955,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,22,79,,1,-17.8,,,0,,,EMBARRAS A,36.6,-19.4,-18.6,0.8,3062360.1955.1.30,0.8,1955-01-30 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,31,,3062360,,,,23,65,,1,-13.3,,,0,,,EMBARRAS A,40.5,-31.7,-22.5,0.3,3062360.1955.1.31,0.3,1955-01-31 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,23,74,,2,-7.8,,,0,,,EMBARRAS A,31.6,-19.4,-13.6,2.5,3062360.1955.2.1,2.5,1955-02-01 00:00:00,88,1955,,,0,,,,AB,
-111.38333333333334,58.2,2,,3062360,T,,,25,79,,2,-12.2,,,0,,,EMBARRAS A,31.9,-15.6,-13.9,0,3062360.1955.2.2,0,1955-02-02 00:00:00,87,1955,,,0,T,,,AB,
-111.38333333333334,58.2,3,,3062360,T,,,25,74,,2,-6.7,,,0,,,EMBARRAS A,29.7,-16.7,-11.7,0,3062360.1955.2.3,0,1955-02-03 00:00:00,88,1955,,,0,T,,,AB,
-111.38333333333334,58.2,4,,3062360,T,,,25,79,,2,-14.4,,,0,,,EMBARRAS A,34.9,-19.4,-16.9,0,3062360.1955.2.4,0,1955-02-04 00:00:00,87,1955,,,0,T,,,AB,
-111.38333333333334,58.2,5,,3062360,T,,,24,75,,2,-15.6,,,0,,,EMBARRAS A,35,-18.3,-17,0,3062360.1955.2.5,0,1955-02-05 00:00:00,83,1955,,,0,T,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,24,73,,2,-10,,,0,,,EMBARRAS A,33.3,-20.6,-15.3,6.9,3062360.1955.2.6,6.9,1955-02-06 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,31,70,,2,-14.4,,,0,,,EMBARRAS A,35.5,-20.6,-17.5,0.3,3062360.1955.2.7,0.3,1955-02-07 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,30,43,,2,-23.9,,,0,,,EMBARRAS A,46.1,-32.2,-28.1,0,3062360.1955.2.8,0,1955-02-08 00:00:00,77,1955,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,30,62,,2,-20.6,,,0,,,EMBARRAS A,45.8,-35,-27.8,1,3062360.1955.2.9,1,1955-02-09 00:00:00,72,1955,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,31,43,,2,-27.2,,,0,,,EMBARRAS A,47.2,-31.1,-29.2,0,3062360.1955.2.10,0,1955-02-10 00:00:00,78,1955,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,30,54,,2,-15.6,,,0,,,EMBARRAS A,45.8,-40,-27.8,2.5,3062360.1955.2.11,2.5,1955-02-11 00:00:00,80,1955,,,0,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,32,54,,2,-5.6,,,0,,,EMBARRAS A,31.1,-20.6,-13.1,0,3062360.1955.2.12,0,1955-02-12 00:00:00,84,1955,,,0,,,,AB,
-111.38333333333334,58.2,13,,3062360,,,,32,73,,2,-13.3,,,0,,,EMBARRAS A,36.3,-23.3,-18.3,0,3062360.1955.2.13,0,1955-02-13 00:00:00,87,1955,,,0,,,,AB,
-111.38333333333334,58.2,14,,3062360,T,,,31,71,,2,-3.9,,,0,,,EMBARRAS A,33,-26.1,-15,0,3062360.1955.2.14,0,1955-02-14 00:00:00,87,1955,,,0,T,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,31,71,,2,-1.1,,,0,,,EMBARRAS A,30,-22.8,-12,0,3062360.1955.2.15,0,1955-02-15 00:00:00,88,1955,,,0,,,,AB,
-111.38333333333334,58.2,16,,3062360,,,,30,77,,2,-6.7,,,0,,,EMBARRAS A,28.6,-14.4,-10.6,12.2,3062360.1955.2.16,12.2,1955-02-16 00:00:00,88,1955,,,0,,,,AB,
-111.38333333333334,58.2,17,,3062360,,,,43,65,,2,-20.6,,,0,,,EMBARRAS A,40.5,-24.4,-22.5,3.6,3062360.1955.2.17,3.6,1955-02-17 00:00:00,83,1955,,,0,,,,AB,
-111.38333333333334,58.2,18,,3062360,T,,,46,57,,2,-12.8,,,0,,,EMBARRAS A,43.9,-38.9,-25.9,0,3062360.1955.2.18,0,1955-02-18 00:00:00,83,1955,,,0,T,,,AB,
-111.38333333333334,58.2,19,,3062360,T,,,45,49,,2,-5.6,,,0,,,EMBARRAS A,34.2,-26.7,-16.2,0,3062360.1955.2.19,0,1955-02-19 00:00:00,87,1955,,,0,T,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,45,69,T,2,-7.8,,,0,,,EMBARRAS A,30.3,-16.7,-12.3,0.3,3062360.1955.2.20,0.3,1955-02-20 00:00:00,84,1955,,,0,,,,AB,
-111.38333333333334,58.2,21,,3062360,,,,45,66,,2,-20.6,,,0,,,EMBARRAS A,40.5,-24.4,-22.5,1,3062360.1955.2.21,1,1955-02-21 00:00:00,83,1955,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,46,57,,2,-25.6,,,0,,,EMBARRAS A,47.5,-33.3,-29.5,0.3,3062360.1955.2.22,0.3,1955-02-22 00:00:00,72,1955,,,0,,,,AB,
-111.38333333333334,58.2,23,,3062360,T,,,46,58,,2,-18.3,,,0,,,EMBARRAS A,43.8,-33.3,-25.8,0,3062360.1955.2.23,0,1955-02-23 00:00:00,75,1955,,,0,T,,,AB,
-111.38333333333334,58.2,24,,3062360,T,,,46,55,,2,-17.8,,,0,,,EMBARRAS A,46.1,-38.3,-28.1,0,3062360.1955.2.24,0,1955-02-24 00:00:00,83,1955,,,0,T,,,AB,
-111.38333333333334,58.2,25,,3062360,T,,,45,50,,2,-28.9,,,0,,,EMBARRAS A,48.6,-32.2,-30.6,0,3062360.1955.2.25,0,1955-02-25 00:00:00,69,1955,,,0,T,,,AB,
-111.38333333333334,58.2,26,,3062360,T,,,45,49,,2,-22.2,,,0,,,EMBARRAS A,50,-41.7,-32,0,3062360.1955.2.26,0,1955-02-26 00:00:00,73,1955,,,0,T,,,AB,
